AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBCF,2019-12,ARR,4424,4980.733333333334,1819.1202038432336,3161.6131294900997,0.7146503457256103
SBCF,2020-01,ARR,4597,5188.1,1970.2223417989248,3217.877658201075,0.6999951399175712
SBCF,2020-02,ARR,3969,4343.666666666667,1652.355996569869,2691.7006990883074,0.6783519906976581
SBCF,2020-03,ARR,2967,3364.4166666666665,1173.1131575789434,2191.3035090877233,0.73855864815899
SBCF,2020-04,ARR,333,456.9666666666667,132.16427306179014,325.19242259638617,0.9794952487842956
SBCF,2020-05,ARR,398,467.85,159.70558394528783,308.14441605471217,0.7742322011424929
SBCF,2020-06,ARR,508,454.31666666666666,201.20976790862895,253.10689875803772,0.4982419266890506
SBCF,2020-07,ARR,763,820.0333333333333,306.6354036244697,513.3979297088637,0.6728675356603717
SBCF,2020-08,ARR,1104,980.9166666666666,434.98157851513207,545.9350881515346,0.4945064204271147
SBCF,2020-09,ARR,1430,1185.8333333333333,563.8659319495994,621.967401383734,0.43494223872988386
SBCF,2020-10,ARR,1902,1799.8666666666666,775.1632196682083,1024.7034469984585,0.53875049789614
SBCF,2020-11,ARR,2345,2393.1,979.2643801781616,1413.8356198218385,0.6029149764698671
SBCF,2020-12,ARR,2902,2543.6666666666665,1191.2963815303906,1352.370285136276,0.46601319267273467
SBCF,2021-01,ARR,3200,3599.25,1291.7968281022952,2307.453171897705,0.7210791162180328
SBCF,2021-02,ARR,2234,2413.85,926.2615318419874,1487.5884681580126,0.6658856169015276
SBCF,2021-03,ARR,2299,2365.75,949.318078383272,1416.431921616728,0.6161078388937485
SBCF,2021-04,ARR,1805,1566.5833333333333,714.7590769443161,851.8242563890173,0.47192479578338903
SBCF,2021-05,ARR,2035,1570.4833333333331,824.3609678173004,747.2924524905618,0.36776203370598515
SBCF,2021-06,ARR,2239,1690.8666666666666,887.7441649542561,803.1225017124106,0.35869696369468984
SBCF,2021-07,ARR,2937,2390.95,1176.950095824196,1213.999904175804,0.413346920046239
SBCF,2021-08,ARR,2950,2158.2166666666667,1163.7220835656371,994.4945831010295,0.33711680783085746
SBCF,2021-09,ARR,3161,2259.1833333333334,1269.2847602005688,989.8985731327645,0.3131599408835066
SBCF,2021-10,ARR,3315,3281.9666666666667,1342.76064184866,1939.2060248180069,0.5849791930069401
SBCF,2021-11,ARR,2910,2814.133333333333,1219.0393019205549,1595.0940314127786,0.5481422788360064
SBCF,2021-12,ARR,3821,3912.35,1589.7768906871413,2322.573109312859,0.6078443102101174
SBGR,2019-01,ARR,13488,56263.73333333333,18113.57106437895,38150.16226895438,2.828452125515598
SBGR,2019-02,ARR,10802,42095.333333333336,14619.121918367147,27500.39817832853,2.5503476006981853
SBGR,2019-03,ARR,8993,32532.133333333335,12103.136408714756,20494.57341854791,2.2909203463612684
SBGR,2019-04,ARR,7058,24935.566666666666,9479.76757290929,15548.165982534903,2.2246624670961377
SBGR,2019-05,ARR,7911,25583.866666666665,10630.815795012348,15009.898142065362,1.9072297512154208
