AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
LIRF,2021-10,ARR,6116,59926,42339.6066283283,17586.3933716717,2.87547308235313
LIRF,2021-11,ARR,6280,57909,41433.6303204612,16475.3696795388,2.62346650948069
LIRF,2021-12,ARR,6621,64349,45104.9846740825,19244.0153259175,2.90651190543989
LSZH,2019-01,ARR,10811,59896.5166666667,43231.5997463464,16032.6669203203,1.48299573770422
LSZH,2019-02,ARR,9814,53524.3833333333,39962.5698128269,13459.2968538397,1.37143844037495
LSZH,2019-03,ARR,11013,55324.1333333333,41327.87813313,13841.5885335367,1.25684087292624
LSZH,2019-04,ARR,11618,62164.4333333333,47066.0030285891,15041.5303047442,1.29467466902601
LSZH,2019-05,ARR,12196,65671.2333333333,49435.959759936,16073.540240064,1.31793540833584
LSZH,2019-06,ARR,12341,66334.6666666667,50051.9149866443,16104.5016800224,1.30495921562454
LSZH,2019-07,ARR,12852,70179.7166666667,52103.6451665781,17987.5881667552,1.39959447298126
LSZH,2019-08,ARR,12607,70047.5166666667,51441.3627931141,18526.8538735526,1.46956880094809
LSZH,2019-09,ARR,12170,67239.6833333333,49441.0275633324,17709.4224366676,1.45517029060539
LSZH,2019-10,ARR,11980,64367.7666666667,48739.7911208963,15524.9755457704,1.29590780849502
LSZH,2019-11,ARR,9886,53012.7666666667,40600.5641474603,12325.7525192063,1.2467886424445
LSZH,2019-12,ARR,10063,54016.3,40449.7072676047,13388.0427323953,1.33042261079154
LSZH,2020-01,ARR,10277,56678.75,42407.7832567686,13797.5167432314,1.34256268786917
LSZH,2020-02,ARR,9302,46966.6,35159.5549357464,11712.4950642536,1.25913728921238
LSZH,2020-03,ARR,5475,28663.1833333333,21856.1568117573,6757.30985490935,1.23421184564554
LSZH,2020-04,ARR,928,5984,4146.27524405449,1710.72475594551,1.84345340080335
LSZH,2020-05,ARR,1499,8948.46666666667,6313.26561020083,2499.3177231325,1.66732336433122
LSZH,2020-06,ARR,2517,14256.45,10499.7570746182,3664.47625871513,1.45589044843668
LSZH,2020-07,ARR,4909,26982.6166666667,20121.7052257768,6742.76144088989,1.37355091482784
LSZH,2020-08,ARR,5415,30009.6666666667,22550.988964998,7419.49436833538,1.37017439858456
LSZH,2020-09,ARR,4759,28074.7,19890.1672032774,8122.4994633893,1.70676601458065
LSZH,2020-10,ARR,4174,23690,17470.4628676869,6141.45379897975,1.47135931935308
LSZH,2020-11,ARR,2795,17657.1666666667,12223.8106598854,5374.03934011459,1.92273321649896
LSZH,2020-12,ARR,3196,19563.6,13831.2261526092,5636.89051405745,1.76373295183274
LSZH,2021-01,ARR,2746,18018.9,11640.0043841016,5819.21228256504,2.11915960763476
LSZH,2021-02,ARR,2321,14172.6666666667,9929.17530706625,4205.74135960042,1.81203850047411
LSZH,2021-03,ARR,2871,17509,12024.8087201994,5384.05794646728,1.87532495523068
LSZH,2021-04,ARR,3352,19749.2333333333,14013.7808191547,5611.26918084532,1.67400631886794
LSZH,2021-05,ARR,3998,22771.4166666667,16208.5177057806,6420.93229421936,1.60603609160064
LSZH,2021-06,ARR,5105,29327.4166666667,20851.6658096786,8148.33419032144,1.59614773561634
LSZH,2021-07,ARR,7607,41714.7666666667,30800.4758507245,10753.0574826088,1.41357400849334
LSZH,2021-08,ARR,8115,54394.2333333333,32434.8390205102,21873.3109794898,2.69541724947503
LSZH,2021-09,ARR,8001,53913.05,32462.9698744806,21293.396792186,2.66134193128184
LSZH,2021-10,ARR,8320,46119.9166666667,33763.1213285632,12310.7120047701,1.47965288518871
LSZH,2021-11,ARR,6597,46841.8333333333,27229.8534447083,19465.4965552917,2.95065886846925
LSZH,2021-12,ARR,6926,48766.5,28301.5266669305,20322.0566664029,2.93416931365909
