AIRPORT,DATE,PHASE,FLIGHTS,TOT_TAXI,TOT_REF,TOT_ADD,AVG_ADD
SBBR,2021-08,DEP,4897,78564.88333333333,56127.277952501136,22437.6053808322,4.581908388979416
SBBR,2021-09,DEP,5137,83574.43333333333,58850.26884955943,24724.164483773908,4.812957851620383
SBBR,2021-10,DEP,5251,84532.78333333334,59472.14615103337,25060.637182299968,4.7725456450771215
SBBR,2021-11,DEP,4796,78606.81666666667,54348.19944270192,24258.61722396474,5.058093666381305
SBBR,2021-12,DEP,5897,97602.45,67453.32677547794,30149.123224522064,5.112620523066315
SBCF,2019-01,DEP,4208,55765.96666666667,39027.69689207723,16738.269774589444,3.9777257068891263
SBCF,2019-02,DEP,3843,51039.25,35480.704818438215,15558.545181561787,4.048541551278113
SBCF,2019-03,DEP,4113,51674.333333333336,38144.57449500681,13529.758838326525,3.289511023176884
SBCF,2019-04,DEP,4029,50949.05,37192.57439560043,13752.4589377329,3.414215227838357
SBCF,2019-05,DEP,4131,52314.71666666667,38233.34229582986,14081.37437083681,3.408708392843575
SBCF,2019-06,DEP,4091,52248.48333333333,37998.31971714487,14250.16361618846,3.483295921825583
SBCF,2019-07,DEP,4672,61267.46666666667,43238.792797964015,18028.673868702652,3.85887711230793
SBCF,2019-08,DEP,4403,61053.4,40890.15684962718,20147.07648370615,4.577840600705783
SBCF,2019-09,DEP,4235,57130.98333333333,39315.08831695767,17812.678349708996,4.20705676658219
SBCF,2019-10,DEP,4367,57280.416666666664,40460.85486048799,16817.24513951201,3.8518655839468647
SBCF,2019-11,DEP,4138,54742.75,38285.61438034199,16457.13561965801,3.9770748235036266
SBCF,2019-12,DEP,4416,58919.65,40746.279070559176,18166.35426277416,4.115621717891744
SBCF,2020-01,DEP,4611,62380.65,42244.82779857541,20135.82220142459,4.3669100415147675
SBCF,2020-02,DEP,3954,52580.433333333334,36422.82132706633,16154.445339600334,4.086629228332996
SBCF,2020-03,DEP,2947,38027.2,27390.577395033903,10636.622604966096,3.609305261271156
SBCF,2020-04,DEP,353,3900.2166666666662,3266.07285400986,634.143812656807,1.7964413956283485
SBCF,2020-05,DEP,387,4525.75,3576.4383528935173,949.3116471064828,2.4530016721097745
SBCF,2020-06,DEP,504,5737.133333333333,4681.331983275977,1055.8013500573566,2.094843948526502
SBCF,2020-07,DEP,773,8755.15,7162.975426127867,1592.1745738721336,2.0597342482175076
SBCF,2020-08,DEP,896,10534.383333333331,8336.462652144539,2197.920681188795,2.4530364745410655
